	97162964	19970107	19970107	00000198	MRP	ELAS	ELAS0008	    30	     27.00	     21.00	WRAP SELF-ADHERING 1"X5 YD TAN 3M   	ROLL	
	97162964	19970107	19970107	00000198	MRP	TAPE	TAPE0047	     3	     49.32	     35.91	TAPE SAFETY SELF-ADH .75"X30 YD     	PACK	
	97162978	19970107	19970107	00000387	MRP	ADBN	ADBN0054	     3	      8.64	      5.58	BANDAGE ELCO SHEER PLASTIC 1"X3"    	BOX 	
	97162978	19970107	19970107	00000387	MRP	PAIN	PAIN0032	     1	      6.97	      5.15	ANALGESIC ASPIRIN 250/2             	BOX 	
	97162978	19970107	19970107	00000387	MRP	PAIN	PAIN0051	     1	     14.55	      6.40	ANALGESIC EDNOL 250/2               	BOX 	
	97162981	19970107	19970107	00000421	ASD	STER	STER0140	    10	    101.50	     50.50	DISINFECTANT VIONEX WIPE ANTIMICROB 	BOX 	
	97163008	19970107	19970107	00000178	JIL	ANTI	ANTI0012	    36	     28.08	     16.20	ALCOHOL RUBBING 70% ISOPROPYL 16 OZ 	EACH	
	97163017	19970107	19970107	00000327	JIL	ADBN	ADBN0013	     2	     17.80	      8.72	ELASTOPLAST COVERLET FINGERTIP SM   	BOX 	
	97163017	19970107	19970107	00000327	JIL	ADBN	ADBN0038	     3	     18.51	     11.85	BANDAGE FLEXIBLE 1"X3" 100/BX       	BOX 	
	97163024	19970107	19970107	00000131	JIL	PAIN	PAIN0007	     2	     24.00	     13.00	ANALGESIC ADVIL IBUPROFEN 100/2     	BOX 	
	97163025	19970107	19970107	00000388	JIL	ADBN	ADBN0040	     2	     19.64	      8.35	BANDAGE FLEXIBLE FINGER 100/BX      	BOX 	
	97163025	19970107	19970107	00000388	JIL	ADBN	ADBN0042	     2	     18.48	      7.85	BANDAGE XL 50/BX                    	BOX 	
	97163025	19970107	19970107	00000388	JIL	GAUZ	GAUZ0096	     2	      6.68	      3.94	BANDAGE GAUZE KLING STERILE 4"      	EACH	
	97163025	19970107	19970107	00000388	JIL	GAUZ	GAUZ0098	     3	     16.92	      8.18	GAUZE PAD STERILE 3"X3" 25/BX       	BOX 	
	97163025	19970107	19970107	00000388	JIL	GAUZ	GAUZ0099	     3	     27.66	     13.14	GAUZE PAD STERILE 4"X4" 25/BX       	BOX 	
	97163035	19970107	19970107	00000352	MRP	ADBN	ADBN0063	     6	     11.88	      6.93	BANDAGE FLEXIBLE ASST 20/BX 5-1.75" 	BOX 	
	97163041	19970107	19970107	00000292	MRP	ADBN	ADBN0063	     2	      4.12	      2.31	BANDAGE FLEXIBLE ASST 20/BX 5-1.75" 	BOX 	
	97163041	19970107	19970107	00000292	MRP	ANTI	ANTI0079	     1	      0.76	      0.38	HYDROGEN PEROXIDE 16 OZ             	EACH	
	97163041	19970107	19970107	00000292	MRP	GAUZ	GAUZ0095	     1	      2.68	      1.58	BANDAGE GAUZE KLING STERILE 3"      	EACH	
	97163041	19970107	19970107	00000292	MRP	GAUZ	GAUZ0097	     1	      4.58	      2.09	GAUZE PAD STERILE 2"X2" 25/BX       	BOX 	
	97163041	19970107	19970107	00000292	MRP	GAUZ	GAUZ0098	     1	      5.88	      2.82	GAUZE PAD STERILE 3"X3" 25/BX       	BOX 	
	97163041	19970107	19970107	00000292	MRP	PAIN	PAIN0018	     1	     14.95	      7.85	ANALGESIC APAP NONASPIRIN           	BOX 	
	97163041	19970107	19970107	00000292	MRP	PAIN	PAIN0045	     1	     18.50	      9.71	ANALGESIC ASPIRIN BUFFERED          	BOX 	
	97163042	19970107	19970107	00000090	JIL	CPRO	CPRO0021	    24	    204.00	     81.60	RESCUE BREATHER 2-PR LATEX GLOVES   	EACH	
	97163121	19970107	19970107	00000238	JIL	ADBN	ADBN0002	    24	     80.40	     60.06	BANDAGE ELASTOPLAST  1"X3" 100'S    	BOX 	
	97163132	19970107	19970108	00000185	AEF	ANTI	ANTI0086	     4	     45.96	     23.00	SWABS PVP IODINE 50/BX              	BOX 	
	97163132	19970107	19970108	00000185	AEF	GAUZ	GAUZ0094	     6	     11.88	      7.02	BANDAGE GAUZE KLING STERILE 2"      	EACH	
	97163132	19970107	19970108	00000185	AEF	GAUZ	GAUZ0095	     6	     13.98	      9.48	BANDAGE GAUZE KLING STERILE 3"      	EACH	
	97163132	19970107	19970108	00000185	AEF	GAUZ	GAUZ0096	     6	     17.46	     11.82	BANDAGE GAUZE KLING STERILE 4"      	EACH	
	97163174	19970107	19970108	00000336	JIL	PAIN	PAIN0078	     1	      8.86	      6.25	ANALGESIC TYLENOL CAPS X-STG 50/2   	BOX 	
	97163191	19970107	19970108	00000241	NAD	PAIN	PAIN0028	     2	      3.00	      1.44	ANALGESIC ASPIRIN 100'S             	EACH	
	97163195	19970107	19970108	00000163	JIL	ADBN	ADBN0038	    12	     75.00	     47.38	BANDAGE FLEXIBLE 1"X3" 100/BX       	BOX 	
	97163195	19970107	19970108	00000163	JIL	COTT	COTT0017	     6	      9.24	      5.04	SWABS COTTON MED 180/BX             	BOX 	
	97163198	19970107	19970107	00000169	JIL	FAKT	FAKT0041	     2	     49.30	     23.60	KIT FIRST AID PLASTIC COMPLETE WHITE	EACH	
	97163208	19970107	19970108	00000287	JIL	PAIN	PAIN0062	    72	   1552.32	    905.04	ANALGESIC I-PRIN IBUPROFEN          	BOX 	
	97163211	19970107	19970107	00000020	MRP	EYES	EYES0011	     6	      9.00	      7.20	EYE WASH SOLUTION 4 OZ              	EACH	
	97163231	19970107	19970108	00000240	JIL	AACD	AACD0004	     1	     18.68	     12.34	ANTACID ALCALAK SUGAR-FREE MINT     	BOX 	
	97163231	19970107	19970108	00000240	JIL	AACD	AACD0007	     1	     36.97	     24.40	ANTACID ALDROXICON II ANTI-GAS 30 ML	BOX 	
	97163231	19970107	19970108	00000240	JIL	AACD	AACD0020	     1	     34.62	     22.86	ANTACID DIARRHEA RELIEF 30 ML UNIT  	BOX 	
	97163231	19970107	19970108	00000240	JIL	AACD	AACD0036	     1	      6.21	      4.74	ANTACID MEDI-SELTZER W/BUFF ASPIRIN 	BOX 	
	97163231	19970107	19970108	00000240	JIL	ANTI	ANTI0022	     6	     62.52	     42.00	OINTMENT BACITRACIN 1/32 OZ 144/BX  	BOX 	
	97163231	19970107	19970108	00000240	JIL	COLD	COLD0022	     4	    119.00	     79.56	COLD COUGH REMEDY GUAICON 10 ML UNIT	BOX 	
	97163231	19970107	19970108	00000240	JIL	PAIN	PAIN0062	     8	    150.40	    100.56	ANALGESIC I-PRIN IBUPROFEN          	BOX 	
	97163238	19970107	19970108	00000412	MRP	COTT	COTT0019	     4	     28.40	     15.82	APPLICATOR COTTON TIP 6" 1000/BX    	BOX 	
	97163240	19970107	19970108	00000310	JIL	TAPE	TAPE0060	    12	    186.00	    104.28	TAPE ZONAS POROUS .5"X10 YD 24 RL/BX	BOX 	
	97163258	19970107	19970108	00000221	JIL	COLD	COLD0017	     2	     75.28	     56.88	COLD DECONGESTANT CORICIDIN-D 100/2 	BOX 	
	97163258	19970107	19970108	00000221	JIL	PAIN	PAIN0007	     5	     55.00	     32.50	ANALGESIC ADVIL IBUPROFEN 100/2     	BOX 	
	97163259	19970107	19970108	00000402	JIL	ADBN	ADBN0054	     2	      6.26	      3.72	BANDAGE ELCO SHEER PLASTIC 1"X3"    	BOX 	
	97163259	19970107	19970108	00000402	JIL	ADBN	ADBN0077	     2	      9.90	      4.17	BANDAGE SHEER STRIP .75"X3" 100'S   	BOX 	
	97163259	19970107	19970108	00000402	JIL	ANTI	ANTI0065	     2	      3.60	      1.48	CREAM HYDROCORTISONE .5% 1 OZ       	EACH	
	97163263	19970107	19970108	00000038	JIL	MISC	MISC0030	     5	      6.20	      4.65	BANDAGE ADHESIVE CLOTH 1"x3" 16/UN  	UNIT	
	97163271	19970107	19970108	00000401	MRP	EYES	EYES0005	     3	     16.65	     11.19	EYE WASH COLLYRIUM 4 OZ             	EACH	
	97163277	19970107	19970108	00000038	JIL	ADBN	ADBN0038	     4	     21.04	     15.79	BANDAGE FLEXIBLE 1"X3" 100/BX       	BOX 	
	97163277	19970107	19970108	00000038	JIL	ADBN	ADBN0040	     2	     15.72	      8.35	BANDAGE FLEXIBLE FINGER 100/BX      	BOX 	
	97163277	19970107	19970108	00000038	JIL	ANTI	ANTI0101	     1	     10.92	      6.55	OINTMENT TRIPLE ANTIBIOTIC 1/32 OZ  	BOX 	
	97163277	19970107	19970108	00000038	JIL	ANTI	ANTI0102	    12	     18.96	     14.40	OINTMENT TRIPLE ANTIBIOTIC 1 OZ     	EACH	
	97163277	19970107	19970108	00000038	JIL	MISC	MISC0090	    30	     25.50	     10.80	BANDAGE ADHESIVE 1"X3" 16'S         	UNIT	
	97163277	19970107	19970108	00000038	JIL	MISC	MISC0113	    30	     27.30	     20.10	BANDAGE CLOTH FINGERTIP 10'S        	UNIT	
	97163277	19970107	19970108	00000038	JIL	MISC	MISC0133	    30	     29.70	     16.20	BANDAGE CLOTH KNUCKLE 8'S           	UNIT	
	97163306	19970107	19970107	00000070	MRP	PAIN	PAIN0007	     2	     24.00	     13.00	ANALGESIC ADVIL IBUPROFEN 100/2     	BOX 	
	97163308	19970107	19970108	00000130	JIL	ADBN	ADBN0038	     2	     13.16	      7.90	BANDAGE FLEXIBLE 1"X3" 100/BX       	BOX 	
	97163308	19970107	19970108	00000130	JIL	PAIN	PAIN0014	     1	     10.87	      6.00	ANALGESIC ANACIN 125/2              	BOX 	
	97163322	19970107	19970108	00000053	MRP	ADBN	ADBN0002	     1	      5.10	      2.50	BANDAGE ELASTOPLAST  1"X3" 100'S    	BOX 	
	97163322	19970107	19970108	00000053	MRP	EYES	EYES0009	     1	      2.70	      1.43	EYE IRRIGATION SOLUTION .5 OZ       	EACH	
	97163322	19970107	19970108	00000053	MRP	PAIN	PAIN0079	     3	     35.79	     21.48	ANALGESIC TYLENOL 100'S             	EACH	
	97163324	19970107	19970108	00000315	AEF	AACD	AACD0048	    10	     56.00	     33.58	ANTACID TITRALAC 100'S              	EACH	
	97163327	19970107	19970108	00000038	JIL	PAIN	PAIN0014	     3	     25.71	     18.00	ANALGESIC ANACIN 125/2              	BOX 	
	97163327	19970107	19970108	00000038	JIL	PAIN	PAIN0078	     4	     28.80	     25.00	ANALGESIC TYLENOL CAPS X-STG 50/2   	BOX 	
	97156639	19970108	19970108	00000379	MRP	MISC	MISC0121	     2	      2.50	      2.06	COMPRESS GAUZE 24"X72" 4/UN         	UNIT	
	97156639	19970108	19970108	00000379	MRP	MISC	MISC0126	    21	     14.70	     11.34	GREEN SOAP WIPES 10/UN              	UNIT	
	97156639	19970108	19970108	00000379	MRP	MISC	MISC0147	    16	     42.40	     26.40	BLANKET RESCUE 56"X84"              	UNIT	
	97156639	19970108	19970108	00000379	MRP	MISC	MISC0162	    16	     24.00	     18.88	SPLINT WIRE                         	UNIT	
	97156929	19970108	19970108	00000352	MRP	COTT	COTT0006	     1	      1.05	      0.70	SWABS COTTON TIPPED 6" 100/BX       	BOX 	
	97157786	19970108	19970108	00000362	MRP	STER	STER0003	     5	      9.90	      0.00	POWDER ILSC 2 OZ GLOVES 2 PR        	UNIT	
	97157938	19970108	19970109	00000362	MRP	MISC	MISC0066	     5	     25.50	     12.75	RESCUE BREATHER 2 GLOVES 1 WIPE     	UNIT	
	97161367	19970108	19970114	00000020	MRP	MISC	MISC0147	    10	     19.60	     16.50	BLANKET RESCUE 56"X84"              	UNIT	
	97162332	19970108	19970109	00000054	RLK	MISC	MISC0094	   280	    196.00	    154.00	BANDAGE ADHESIVE ELASTICIZED 1X3 16 	UNIT	
	97162947	19970108	19970109	00000103	MRP	PAIN	PAIN0018	     1	     14.95	      7.85	ANALGESIC APAP NONASPIRIN           	BOX 	
	97162947	19970108	19970109	00000103	MRP	PAIN	PAIN0062	     2	     47.90	     25.14	ANALGESIC I-PRIN IBUPROFEN          	BOX 	
	97163289	19970108	19970109	00000348	JIL	STER	STER0099	     1	     11.85	      8.30	RESPIRATOR WIPE 8"X11" ALCOHOL FREE 	BOX 	
	97163343	19970108	19970108	00000378	MRP	AACD	AACD0012	     9	     42.03	     28.44	ANTACID DI-GEL 90'S                 	EACH	
	97163348	19970108	19970108	00000246	MRP	PAIN	PAIN0034	    20	     90.00	     50.80	ANALGESIC ASPIRIN 500'S             	EACH	
	97163352	19970108	19970108	00000246	MRP	COLD	COLD0008	     3	     95.40	     74.76	COLD COUGH LOZENGE CEPACOL          	BOX 	
	97163359	19970108	19970108	00000215	MRP	STER	STER0110	     1	      3.20	      1.60	CONTAINER SHARPS CHIMNEY TOP 4 QT   	EACH	
	97163360	19970108	19970108	00000041	JIL	PAIN	PAIN0007	     2	     26.00	     13.00	ANALGESIC ADVIL IBUPROFEN 100/2     	BOX 	
	97163365	19970108	19970108	00000034	NAD	PAIN	PAIN0078	     2	     16.84	     12.50	ANALGESIC TYLENOL CAPS X-STG 50/2   	BOX 	
	97163379	19970108	19970109	00000253	JIL	ANTI	ANTI0016	     4	      7.60	      3.54	WIPE ALCOHOL 100/BX                 	BOX 	
	97163379	19970108	19970108	00000253	JIL	ANTI	ANTI0057	     4	      8.20	      4.08	WIPES CLEANSING 10'S                	BOX 	
	97163383	19970108	19970108	00000101	MRP	COLD	COLD0013	     1	     15.44	      7.70	COLD REMEDY COLD ERASE 250/2        	BOX 	
	97163383	19970108	19970108	00000101	MRP	PAIN	PAIN0032	     1	     12.80	      5.15	ANALGESIC ASPIRIN 250/2             	BOX 	
	97163430	19970108	19970108	00000246	MRP	PAIN	PAIN0007	     2	     17.00	     13.00	ANALGESIC ADVIL IBUPROFEN 100/2     	BOX 	
	97163433	19970108	19970109	00000274	JIL	GAUZ	GAUZ0081	     1	     11.13	      4.85	PADS STERILE 3"X3" 100/BX           	BOX 	
	97163433	19970108	19970109	00000274	JIL	MISC	MISC0014	    12	     44.76	     20.04	EYEWASH SOLUTION STERILE 1 OZ       	UNIT	
	97163457	19970108	19970108	00000362	MRP	ADBN	ADBN0038	    12	     66.00	     47.38	BANDAGE FLEXIBLE 1"X3" 100/BX       	BOX 	
	97163460	19970108	19970108	00000181	JIL	MISC	MISC0110	     8	      7.92	      3.12	COLD PACK 1/UN                      	UNIT	
	97163460	19970108	19970108	00000181	JIL	TAPE	TAPE0030	     1	      1.79	      0.88	TAPE ADHESIVE .5"X 5 YD             	ROLL	
	97163460	19970108	19970108	00000181	JIL	TAPE	TAPE0032	     1	      2.98	      1.47	TAPE ADHESIVE 1"X5 YD               	ROLL	
	97163465	19970108	19970109	00000318	JIL	COTT	COTT0019	    30	    131.40	    118.62	APPLICATOR COTTON TIP 6" 1000/BX    	BOX 	
	97163468	19970108	19970109	00000038	JIL	MISC	MISC0006	    30	     29.70	     23.10	BANDAGE KNUCKLE CLOTH 8/UN          	UNIT	
	97163468	19970108	19970109	00000038	JIL	MISC	MISC0015	    20	     52.60	     42.80	BANDAGE COMPRESS OFFSET 2" 4/UN     	UNIT	
	97163468	19970108	19970109	00000038	JIL	MISC	MISC0017	    10	     15.90	     13.30	BANDAGE COMPRESS OFFSET 4" 1/UN     	UNIT	
	97163468	19970108	19970109	00000038	JIL	MISC	MISC0018	    40	     52.40	     36.80	BANDAGE FINGERTIP CLOTH 10/UN       	UNIT	
	97163468	19970108	19970109	00000038	JIL	MISC	MISC0030	   100	    124.00	     93.00	BANDAGE ADHESIVE CLOTH 1"x3" 16/UN  	UNIT	
	97163468	19970108	19970109	00000038	JIL	MISC	MISC0159	    10	     18.00	     12.80	BANDAGE TRIANGULAR GAUZE STERILE    	UNIT	
	97163475	19970108	19970109	00000038	JIL	AACD	AACD0043	     6	     32.40	     24.12	ANTACID PEPTO-BISMOL 48'S           	EACH	
	97163483	19970108	19970109	00000120	NAD	ANTI	ANTI0101	     1	     12.29	      6.55	OINTMENT TRIPLE ANTIBIOTIC 1/32 OZ  	BOX 	
	97163483	19970108	19970109	00000120	NAD	GAUZ	GAUZ0055	     2	     11.48	      6.72	BANDAGE GAUZE ELASTIC FLEXICON NON- 	BAG 	
	97163483	19970108	19970109	00000120	NAD	GAUZ	GAUZ0102	     1	     24.26	     15.82	GAUZE PAD STERILE 4"X4" 100/BX      	BOX 	
	97163483	19970108	19970109	00000120	NAD	PAIN	PAIN0032	     2	     20.60	     10.30	ANALGESIC ASPIRIN 250/2             	BOX 	
	97163483	19970108	19970109	00000120	NAD	PAIN	PAIN0052	     2	     34.80	     17.40	ANALGESIC EDNOL X-STG 250/2         	BOX 	
	97163483	19970108	19970109	00000120	NAD	PAIN	PAIN0054	     2	     41.90	     21.90	ANALGESIC CERTI-PRIN IBUPROFEN 250/2	BOX 	
	97163516	19970108	19970109	00000169	JIL	ADBN	ADBN0002	    12	     37.92	     30.03	BANDAGE ELASTOPLAST  1"X3" 100'S    	BOX 	
	97163516	19970108	19970109	00000169	JIL	ADBN	ADBN0008	     4	     19.84	     15.27	COVERLET ELASTOPLAST 2"X3" 50'S     	BOX 	
	97163516	19970108	19970109	00000169	JIL	ADBN	ADBN0014	     1	      6.23	      4.36	ELASTOPLAST COVERLET FINGERTIP LG   	BOX 	
	97163516	19970108	19970109	00000169	JIL	ADBN	ADBN0015	     6	     38.34	     25.06	ELASTOPLAST COVERLET KNUCKLE 100'S  	BOX 	
	97163516	19970108	19970129	00000169	JIL	ANTI	ANTI0022	     1	     10.08	      6.30	OINTMENT BACITRACIN 1/32 OZ 144/BX  	BOX 	
	97163516	19970108	19970109	00000169	JIL	ANTI	ANTI0101	     1	     10.05	      6.55	OINTMENT TRIPLE ANTIBIOTIC 1/32 OZ  	BOX 	
	97163516	19970108	19970109	00000169	JIL	COLD	COLD0029	     2	     48.66	     36.50	COLD COUGH LOZENGE MEDIKOFF MENTHOL 	EACH	
	97163516	19970108	19970109	00000169	JIL	COLD	COLD0045	     1	     28.53	     20.87	COLD DECONGESTANT SUDODRIN 500/2    	BOX 	
	97163516	19970108	19970109	00000169	JIL	PAIN	PAIN0022	     3	     44.43	     31.11	ANALGESIC APAP NONASPIRIN X-STG     	BOX 	
	97163516	19970108	19970109	00000169	JIL	PAIN	PAIN0045	     3	     38.85	     29.13	ANALGESIC ASPIRIN BUFFERED          	BOX 	
	97163516	19970108	19970109	00000169	JIL	PAIN	PAIN0062	     3	     50.31	     37.71	ANALGESIC I-PRIN IBUPROFEN          	BOX 	
	97163609	19970108	19970109	00000002	JIL	COTT	COTT0019	     1	      6.00	      3.95	APPLICATOR COTTON TIP 6" 1000/BX    	BOX 	
	97163617	19970108	19970108	00000230	JIL	STER	STER0059	     6	     45.48	     22.95	DISINFECTANT CAVICIDE READY-TO-USE  	EACH	
	97163617	19970108	19970108	00000230	JIL	STER	STER0063	     2	     45.16	     23.48	DISINFECTANT CAVICIDE READY-TO-USE  	EACH	
	97163617	19970108	19970108	00000230	JIL	STER	STER0132	     6	     52.86	     28.45	CLEANER HAND ANTIMICRO LOTION 21 OZ 	EACH	
	97163617	19970108	19970108	00000230	JIL	STER	STER0134	     1	     38.15	     22.89	CLEANER HAND ANTIMICRO LOTION 1 GA  	EACH	
	97163630	19970108	19970109	00000071	MRP	COTT	COTT0019	     1	      5.68	      3.95	APPLICATOR COTTON TIP 6" 1000/BX    	BOX 	
	97157553	19970109	19970109	00000324	JIL	COLD	COLD0023	     6	     11.10	      5.94	COLD COUGH LOZENGE HALLS CHERRY     	EACH	
	97157807	19970109	19970109	00000239	JIL	CPRO	CPRO0020	    15	     59.25	     31.50	RESCUE BREATHER MOUTH-TO-MOUTH      	EACH	
	97157807	19970109	19970109	00000239	JIL	STER	STER0013	    30	     44.10	     31.50	BAG SCOOP DISPOSABLE WATER TIGHT FOR	EACH	
	97157807	19970109	19970109	00000239	JIL	STER	STER0016	   100	    150.00	     80.00	POWDER ILSC 3 OZ                    	EACH	
	97157807	19970109	19970109	00000239	JIL	STER	STER0041	     3	     12.42	      6.21	BIOHAZARD BAG RED 3 GA 20/RL        	ROLL	
	97157807	19970109	19970109	00000239	JIL	STER	STER0078	    30	     56.40	     28.25	GOWN FLUID RESIST BLUE TIES/WAIST & 	EACH	
	97157807	19970109	19970109	00000239	JIL	STER	STER0089	     4	     46.76	     29.26	HAND CLEANER ISAGEL ANTI-MICROBIAL  	BOX 	
	97157807	19970109	19970109	00000239	JIL	STER	STER0110	     2	      6.40	      3.19	CONTAINER SHARPS CHIMNEY TOP 4 QT   	EACH	
	97157972	19970109	19970109	00000045	JIL	ANTI	ANTI0016	   150	    199.50	    132.76	WIPE ALCOHOL 100/BX                 	BOX 	
	97158141	19970109	19970109	00000155	JIL	STER	STER0064	     3	      2.97	      3.15	BLEACH CHLORINE CLOROX 1 GA         	EACH	
	97161749	19970109	19970110	00000257	MRP	ADBN	ADBN0076	   408	   1154.64	    957.57	BANDAGE SHEER STRIP 1"X3" 100'S     	BOX 	
	97162487	19970109	19970109	00000157	JIL	AACD	AACD0006	     2	     21.60	     15.36	ANTACID ALCALAK SUGAR-FREE MINT     	CTN 	
	97162487	19970109	19970109	00000157	JIL	AACD	AACD0021	     2	     21.60	     15.36	ANTACID DIARRHEA RELIEF 4/2'S/PK    	CTN 	
	97162487	19970109	19970109	00000157	JIL	AACD	AACD0037	     2	     21.60	     15.36	ANTACID MEDI-SELTZER W/BUFF ASPIRIN 	CTN 	
	97162487	19970109	19970109	00000157	JIL	COLD	COLD0039	     1	     10.80	      7.68	COLD COUGH LOZENGE SEPASOOTHE WILD  	CTN 	
	97162487	19970109	19970109	00000157	JIL	PAIN	PAIN0021	     4	     43.20	     30.72	ANALGESIC APAP NONASPIRIN           	CTN 	
	97162487	19970109	19970109	00000157	JIL	PAIN	PAIN0046	     3	     32.40	     23.04	ANALGESIC ASPIRIN BUFFERED          	CTN 	
	97162919	19970109	19970109	00000166	MRP	ADBN	ADBN0076	     5	     26.75	     11.77	BANDAGE SHEER STRIP 1"X3" 100'S     	BOX 	
	97163050	19970109	19970109	00000246	MRP	ANTI	ANTI0076	     5	    129.60	    115.20	OINTMENT NEOSPORIN ANTIBIOTIC 144'S 	BOX 	
	97163455	19970109	19970109	00000358	JIL	ADBN	ADBN0076	    12	     63.96	     28.25	BANDAGE SHEER STRIP 1"X3" 100'S     	BOX 	
	97163455	19970109	19970109	00000358	JIL	ADBN	ADBN0077	     6	     28.50	     12.50	BANDAGE SHEER STRIP .75"X3" 100'S   	BOX 	
	97163455	19970109	19970109	00000358	JIL	ANTI	ANTI0012	     6	      5.10	      2.70	ALCOHOL RUBBING 70% ISOPROPYL 16 OZ 	EACH	
	97163589	19970109	19970109	00000328	JIL	MISC	MISC0084	    42	     94.50	     36.96	BANDAGE COMPRESS 4" OFFSET 1/UN     	UNIT	
	97163589	19970109	19970109	00000328	JIL	MISC	MISC0122	    52	     39.52	     18.20	COMPRESS GAUZE 3"X3" 4/UN           	UNIT	
	97163603	19970109	19970109	00000214	MRP	ADBN	ADBN0039	     2	      9.26	      4.93	BANDAGE FLEXIBLE .75"X3" 100/BX     	BOX 	
	97163610	19970109	19970109	00000183	AEF	TAPE	TAPE0060	     1	     16.80	      8.69	TAPE ZONAS POROUS .5"X10 YD 24 RL/BX	BOX 	
	97163615	19970109	19970109	00000399	JIL	ADBN	ADBN0013	     6	     48.06	     26.16	ELASTOPLAST COVERLET FINGERTIP SM   	BOX 	
	97163615	19970109	19970109	00000399	JIL	ELAS	ELAS0009	     5	     11.20	      6.38	WRAP SELF-ADHERING 2"X5 YD TAN 3M   	ROLL	
	97163615	19970109	19970109	00000399	JIL	ELAS	ELAS0010	     5	     14.40	      8.02	WRAP SELF-ADHERING 3"X5 YD TAN 3M   	ROLL	
	97163615	19970109	19970109	00000399	JIL	GAUZ	GAUZ0062	     1	      1.87	      1.05	BANDAGE GAUZE 3"X10 YD              	EACH	
	97163615	19970109	19970109	00000399	JIL	GAUZ	GAUZ0063	     1	      2.28	      1.28	BANDAGE GAUZE 4"X10 YD              	EACH	
	97163620	19970109	19970109	00000314	JIL	ADBN	ADBN0038	    12	     62.16	     39.90	BANDAGE FLEXIBLE 1"X3" 100/BX       	BOX 	
	97163620	19970109	19970109	00000314	JIL	ADBN	ADBN0076	    12	     52.92	     28.25	BANDAGE SHEER STRIP 1"X3" 100'S     	BOX 	
	97163620	19970109	19970109	00000314	JIL	COTT	COTT0018	    10	     46.40	     35.32	APPLICATOR COTTON TIP 3" 1000/BX    	BOX 	
	97163620	19970109	19970109	00000314	JIL	PAIN	PAIN0078	    19	    182.21	    118.75	ANALGESIC TYLENOL CAPS X-STG 50/2   	BOX 	
	97163635	19970109	19970109	00000339	MRP	COLD	COLD0001	     2	     21.74	     12.00	COLD SINUS REMEDY ADVIL 50/2        	BOX 	
	97163635	19970109	19970109	00000339	MRP	PAIN	PAIN0007	     2	     26.00	     13.00	ANALGESIC ADVIL IBUPROFEN 100/2     	BOX 	
	97163642	19970109	19970109	00000322	JIL	PAIN	PAIN0007	     6	     71.76	     39.00	ANALGESIC ADVIL IBUPROFEN 100/2     	BOX 	
	97163644	19970109	19970109	00000140	AEF	ANTI	ANTI0012	    60	     45.00	     27.00	ALCOHOL RUBBING 70% ISOPROPYL 16 OZ 	EACH	
	97163672	19970109	19970109	00000393	JIL	ADBN	ADBN0002	    24	     73.20	     60.06	BANDAGE ELASTOPLAST  1"X3" 100'S    	BOX 	
	97163672	19970109	19970109	00000393	JIL	GAUZ	GAUZ0080	     6	     28.74	     23.70	PADS STERILE 2"X2" 100/BX           	BOX 	
	97163679	19970109	19970109	00000210	ASD	ADBN	ADBN0025	    12	     54.60	     38.40	BANDAGE FLEXIBLE FOAM 7/8"X3" 100/BX	BOX 	
	97163679	19970109	19970109	00000210	ASD	ANTI	ANTI0101	     1	     10.24	      6.55	OINTMENT TRIPLE ANTIBIOTIC 1/32 OZ  	BOX 	
	97163679	19970109	19970109	00000210	ASD	ELAS	ELAS0010	    36	     86.40	     57.75	WRAP SELF-ADHERING 3"X5 YD TAN 3M   	ROLL	
	97163679	19970109	19970109	00000210	ASD	PAIN	PAIN0032	     6	     50.40	     30.90	ANALGESIC ASPIRIN 250/2             	BOX 	
	97163679	19970109	19970109	00000210	ASD	PAIN	PAIN0045	     6	     83.28	     58.26	ANALGESIC ASPIRIN BUFFERED          	BOX 	
	97163679	19970109	19970109	00000210	ASD	PAIN	PAIN0084	     6	     67.26	     62.58	ANALGESIC VALORIN NONASPIRIN 250/2  	BOX 	
	97163684	19970109	19970117	00000339	MRP	COLD	COLD0043	     1	    111.00	     80.00	COLD DECONGESTANT SUDAFED 500/2     	BOX 	
	97163684	19970109	19970114	00000339	MRP	PAIN	PAIN0006	     1	     25.00	     13.00	ANALGESIC ADVIL IBUPROFEN 500/BTL   	EACH	
	97163684	19970109	19970109	00000339	MRP	PAIN	PAIN0077	     1	     19.82	     12.38	ANALGESIC TYLENOL CAPS X-STG 175'S  	EACH	
	97163694	19970109	19970109	00000352	MRP	ADBN	ADBN0002	    10	     34.30	     25.03	BANDAGE ELASTOPLAST  1"X3" 100'S    	BOX 	
	97163731	19970109	19970109	00000339	MRP	CPRO	CPRO0021	     3	     23.67	     10.20	RESCUE BREATHER 2-PR LATEX GLOVES   	EACH	
	97163742	19970109	19970116	00000240	JIL	AACD	AACD0007	     1	     36.97	     24.40	ANTACID ALDROXICON II ANTI-GAS 30 ML	BOX 	
	97163742	19970109	19970109	00000240	JIL	ANTI	ANTI0021	     2	      2.94	      1.68	OINTMENT BACITRACIN 1 OZ            	EACH	
	97163742	19970109	19970129	00000240	JIL	ANTI	ANTI0022	     1	     10.42	      6.30	OINTMENT BACITRACIN 1/32 OZ 144/BX  	BOX 	
	97163762	19970109	19970109	00000002	JIL	AACD	AACD0004	     3	     71.40	     37.02	ANTACID ALCALAK SUGAR-FREE MINT     	BOX 	
